RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,ZHVI
60271,11000,6374,Zip,CT,CT,Plainfield,Worcester,Windham County,253673
91101,11002,75840,Zip,TX,TX,Fairfield,,Freestone County,138920
79570,11003,49083,Zip,MI,MI,Richland,Kalamazoo-Portage,Kalamazoo County,302257
58396,11004,1516,Zip,MA,MA,Douglas,Worcester,Worcester County,440353
82509,11005,55947,Zip,MN,MN,La Crescent,La Crosse-Onalaska,Houston County,
76739,11006,43543,Zip,OH,OH,Montpelier,,Williams County,105648
67051,11006,21797,Zip,MD,MD,Woodbine,Baltimore-Columbia-Towson,Howard County,644270
70435,11006,29376,Zip,SC,SC,Roebuck,Spartanburg,Spartanburg County,221304
66087,11009,19930,Zip,DE,DE,Bethany Beach,Salisbury,Sussex County,812807
79221,11009,48455,Zip,MI,MI,Metamora,Detroit-Warren-Dearborn,Lapeer County,350486
65765,11011,19095,Zip,PA,PA,Abington Township,Philadelphia-Camden-Wilmington,Montgomery County,394683
60210,11011,6234,Zip,CT,CT,Brooklyn,Worcester,Windham County,301093
65022,11011,17320,Zip,PA,PA,Carroll Valley,Gettysburg,Adams County,268196
65106,11014,17554,Zip,PA,PA,Mountville,Lancaster,Lancaster County,268855
68553,11014,25306,Zip,WV,WV,Coal Fork,Charleston,Kanawha County,78501
96021,11014,90040,Zip,CA,CA,Commerce,Los Angeles-Long Beach-Anaheim,Los Angeles County,564627
69629,11017,27954,Zip,NC,NC,Manteo,Kill Devil Hills,Dare County,397221
61236,11018,8884,Zip,NJ,NJ,Spotswood,New York-Newark-Jersey City,Middlesex County,386537
58419,11019,1543,Zip,MA,MA,Rutland,Worcester,Worcester County,427827
97844,11019,94710,Zip,CA,CA,Berkeley,San Francisco-Oakland-Hayward,Alameda County,1194213
79523,11019,49031,Zip,MI,MI,Cassopolis,South Bend-Mishawaka,Cass County,190182
82301,11022,55454,Zip,MN,MN,Minneapolis,Minneapolis-St. Paul-Bloomington,Hennepin County,160505
76755,11022,43566,Zip,OH,OH,Waterville,Toledo,Lucas County,265862
73841,11022,36350,Zip,AL,AL,Midland City,Ozark,Dale County,
79982,11025,49841,Zip,MI,MI,Gwinn,Marquette,Marquette County,
98199,11026,95436,Zip,CA,CA,Forestville,Santa Rosa,Sonoma County,659435
71558,11026,31537,Zip,GA,GA,Folkston,,Charlton County,127144
90350,11028,74331,Zip,OK,OK,Afton,,Delaware County,211131
73258,11029,35005,Zip,AL,AL,Adamsville,Birmingham-Hoover,Jefferson County,123542
79723,11030,49404,Zip,MI,MI,Coopersville,Grand Rapids-Wyoming,Ottawa County,259478
98207,11031,95446,Zip,CA,CA,Guerneville,Santa Rosa,Sonoma County,609818
73388,11031,35218,Zip,AL,AL,Birmingham,Birmingham-Hoover,Jefferson County,55482
87505,11031,67210,Zip,KS,KS,Wichita,Wichita,Sedgwick County,181715
80901,11031,52233,Zip,IA,IA,Hiawatha,Cedar Rapids,Linn County,204035
96275,11031,91020,Zip,CA,CA,La Crescenta-Montrose,Los Angeles-Long Beach-Anaheim,Los Angeles County,921457
69682,11036,28040,Zip,NC,NC,Ellenboro,Forest City,Rutherford County,146945
82826,11036,56374,Zip,MN,MN,Saint Joseph,St. Cloud,Stearns County,275963
72245,11038,32820,Zip,FL,FL,Bithlo,Orlando-Kissimmee-Sanford,Orange County,417192
67751,11038,23507,Zip,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,441142
78807,11038,47872,Zip,IN,IN,Rockville,,Parke County,150831
98616,11041,96094,Zip,CA,CA,Weed,,Siskiyou County,267271
63401,11041,14068,Zip,NY,NY,Town Of Amherst,Buffalo-Cheektowaga-Niagara Falls,Erie County,369652
89163,11043,71667,Zip,AR,AR,Star City,Pine Bluff,Lincoln County,91480
65041,11045,17345,Zip,PA,PA,Manchester,York-Hanover,York County,207677
88783,11045,70760,Zip,LA,LA,New Roads,Baton Rouge,Pointe Coupee Parish,192351
91881,11045,77371,Zip,TX,TX,Shepherd,,San Jacinto County,126275
61016,11048,8225,Zip,NJ,NJ,Northfield,Atlantic City-Hammonton,Atlantic County,272840
84191,11048,59804,Zip,MT,MT,Missoula,Missoula,Missoula County,572777
59279,11050,3901,Zip,ME,ME,Berwick,Portland-South Portland,York County,370049
91975,11051,77486,Zip,TX,TX,West Columbia,Houston-The Woodlands-Sugar Land,Brazoria County,216699
61210,11052,8848,Zip,NJ,NJ,Milford,New York-Newark-Jersey City,Hunterdon County,398609
71490,11052,31302,Zip,GA,GA,Bloomingdale,Savannah,Effingham County,217722
62470,11052,12198,Zip,NY,NY,North Greenbush,Albany-Schenectady-Troy,Rensselaer County,263803
62332,11055,12018,Zip,NY,NY,Averill Park,Albany-Schenectady-Troy,Rensselaer County,297919
70051,11055,28586,Zip,NC,NC,Vanceboro,New Bern,Craven County,123076
74859,11055,38544,Zip,TN,TN,Baxter,Cookeville,Putnam County,214868
98521,11058,95971,Zip,CA,CA,Quincy,,Plumas County,291376
79001,11058,48131,Zip,MI,MI,Dundee,Monroe,Monroe County,246610
87463,11060,67110,Zip,KS,KS,Mulvane,Wichita,Sedgwick County,185999
87298,11060,66749,Zip,KS,KS,Iola,,Allen County,76658
74622,11062,38059,Zip,TN,TN,Newbern,Dyersburg,Dyer County,
67814,11062,23824,Zip,VA,VA,Blackstone,,Nottoway County,127152
59291,11064,4002,Zip,ME,ME,Lyman,Portland-South Portland,York County,382151
84459,11065,60401,Zip,IL,IL,Beecher,Chicago-Naperville-Elgin,Will County,237311
70163,11066,28719,Zip,NC,NC,Cherokee,,Swain County,204548
63071,11067,13340,Zip,NY,NY,Town of Frankfort,Utica-Rome,Herkimer County,144415
62351,11067,12043,Zip,NY,NY,Cobleskill,Albany-Schenectady-Troy,Schoharie County,171548
82155,11067,55302,Zip,MN,MN,Annandale,Minneapolis-St. Paul-Bloomington,Wright County,342554
75865,11070,41008,Zip,KY,KY,Carrollton,,Carroll County,113449
82945,11071,56573,Zip,MN,MN,Perham,Fergus Falls,Otter Tail County,
71182,11072,30535,Zip,GA,GA,Demorest,Cornelia,Habersham County,
92700,11072,78834,Zip,TX,TX,Carrizo Springs,,Dimmit County,115848
64059,11072,15367,Zip,PA,PA,Peters Township,Pittsburgh,Washington County,488208
68053,11072,24228,Zip,VA,VA,Clintwood,Big Stone Gap,Dickenson County,71103
89740,11076,72751,Zip,AR,AR,Pea Ridge,Fayetteville-Springdale-Rogers,Benton County,235689
85490,11077,62441,Zip,IL,IL,Marshall,,Clark County,117426
63953,11077,15222,Zip,PA,PA,Pittsburgh,Pittsburgh,Allegheny County,436937
73741,11079,36089,Zip,AL,AL,Union Springs,,Bullock County,76129
60330,11080,6471,Zip,CT,CT,North Branford,New Haven-Milford,New Haven County,343578
93732,11081,81224,Zip,CO,CO,Crested Butte,,Gunnison County,862490
92644,11082,78733,Zip,TX,TX,Austin,Austin-Round Rock,Travis County,1190830
76837,11082,43764,Zip,OH,OH,New Lexington,Columbus,Perry County,
79186,11084,48413,Zip,MI,MI,Bad Axe,,Huron County,108705
70645,11084,29666,Zip,SC,SC,Ninety Six,Greenwood,Greenwood County,136304
62156,11086,11565,Zip,NY,NY,Malverne,New York-Newark-Jersey City,Nassau County,633514
82780,11086,56320,Zip,MN,MN,Cold Spring,St. Cloud,Stearns County,316722
91084,11088,75789,Zip,TX,TX,Troup,Tyler,Smith County,204213
72431,11088,33128,Zip,FL,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,217441
84795,11090,61061,Zip,IL,IL,Oregon,Rochelle,Ogle County,145469
85904,11090,63070,Zip,MO,MO,Pevely,St. Louis,Jefferson County,193150
62284,11092,11933,Zip,NY,NY,Calverton,New York-Newark-Jersey City,Suffolk County,545636
75347,11093,39556,Zip,MS,MS,Kiln,Gulfport-Biloxi-Pascagoula,Hancock County,164554
76416,11093,42717,Zip,KY,KY,Burkesville,,Cumberland County,96161
69944,11093,28431,Zip,NC,NC,Chadbourn,,Columbus County,91751
81588,11096,54153,Zip,WI,WI,Oconto,Green Bay,Oconto County,
91555,11096,76704,Zip,TX,TX,Waco,Waco,McLennan County,99348
66923,11096,21619,Zip,MD,MD,Chester,Baltimore-Columbia-Towson,Queen Annes County,395272
71668,11099,31779,Zip,GA,GA,Pelham,,Mitchell County,86708
97778,11099,94572,Zip,CA,CA,Rodeo,San Francisco-Oakland-Hayward,Contra Costa County,607934
63372,11099,14032,Zip,NY,NY,Town Of Clarence,Buffalo-Cheektowaga-Niagara Falls,Erie County,470408
67078,11099,21851,Zip,MD,MD,Pocomoke City,Salisbury,Worcester County,158187
92136,11103,77864,Zip,TX,TX,Madisonville,,Madison County,162999
71127,11103,30442,Zip,GA,GA,Millen,,Jenkins County,80178
76713,11105,43515,Zip,OH,OH,Delta,Toledo,Fulton County,
93880,11105,82201,Zip,WY,WY,Wheatland,,Platte County,230496
75278,11107,39365,Zip,MS,MS,Union,,Newton County,110012
89727,11107,72734,Zip,AR,AR,Gentry,Fayetteville-Springdale-Rogers,Benton County,207389
88690,11107,70584,Zip,LA,LA,Sunset,Opelousas,Saint Landry Parish,183781
67916,11107,24013,Zip,VA,VA,Roanoke,Roanoke,Roanoke City,114185
64475,11107,16150,Zip,PA,PA,Sharpsville,Youngstown-Warren-Boardman,Mercer County,124081
89025,11112,71328,Zip,LA,LA,Deville,Alexandria,Rapides Parish,199633
96834,11113,92359,Zip,CA,CA,Mentone,Riverside-San Bernardino-Ontario,San Bernardino County,440386
61225,11114,8869,Zip,NJ,NJ,Raritan,New York-Newark-Jersey City,Somerset County,409204
59185,11115,3755,Zip,NH,NH,Hanover,Claremont-Lebanon,Grafton County,766409
64608,11116,16438,Zip,PA,PA,Canadohta Lake,Meadville,Crawford County,128029
65862,11116,19333,Zip,PA,PA,Easttown Township,Philadelphia-Camden-Wilmington,Chester County,665388
60112,11116,6052,Zip,CT,CT,New Britain,Hartford-West Hartford-East Hartford,Hartford County,246579
70789,11116,30002,Zip,GA,GA,Avondale Estates,Atlanta-Sandy Springs-Roswell,Dekalb County,457735
79897,11120,49727,Zip,MI,MI,East Jordan,,Charlevoix County,164827
60662,11120,7421,Zip,NJ,NJ,West Milford,New York-Newark-Jersey City,Passaic County,349447
58561,11122,1949,Zip,MA,MA,Middleton,Boston-Cambridge-Newton,Essex County,712050
98036,11123,95202,Zip,CA,CA,Stockton,Stockton-Lodi,San Joaquin County,367867
85646,11123,62707,Zip,IL,IL,Springfield,Springfield,Sangamon County,146775
61211,11125,8850,Zip,NJ,NJ,Milltown,New York-Newark-Jersey City,Middlesex County,432360
91955,11126,77465,Zip,TX,TX,Palacios,Bay City,Matagorda County,151167
64863,11126,17032,Zip,PA,PA,Halifax Township,Harrisburg-Carlisle,Dauphin County,227098
92633,11128,78722,Zip,TX,TX,Austin,Austin-Round Rock,Travis County,684729
78597,11129,47429,Zip,IN,IN,Ellettsville,Bloomington,Monroe County,223298
81148,11129,53018,Zip,WI,WI,Delafield,Milwaukee-Waukesha-West Allis,Waukesha County,507529
93712,11129,81144,Zip,CO,CO,Monte Vista,,Rio Grande County,187511
86653,11132,65018,Zip,MO,MO,California,Jefferson City,Moniteau County,
72937,11133,33956,Zip,FL,FL,Saint James City,Cape Coral-Fort Myers,Lee County,460186
73543,11133,35614,Zip,AL,AL,Athens,Huntsville,Limestone County,175208
63339,11135,13856,Zip,NY,NY,Town of Walton,,Delaware County,143537
93914,11135,82401,Zip,WY,WY,Worland,,Washakie County,184752
91207,11135,76043,Zip,TX,TX,Glen Rose,Dallas-Fort Worth-Arlington,Somervell County,
73647,11138,35952,Zip,AL,AL,Snead,Birmingham-Hoover,Blount County,202248
86823,11139,65473,Zip,MO,MO,Saint Robert,Fort Leonard Wood,Pulaski County,180568
86732,11140,65240,Zip,MO,MO,Centralia,Columbia,Boone County,185592
90763,11141,75210,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,127355
97368,11141,93622,Zip,CA,CA,Firebaugh,Fresno,Fresno County,262331
91506,11141,76634,Zip,TX,TX,Clifton,,Bosque County,140959
95630,11141,88345,Zip,NM,NM,Ruidoso,Ruidoso,Lincoln County,254045
74161,11141,37080,Zip,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,309667
399563,11146,28759,Zip,NC,NC,Mills River,Asheville,Henderson County,416431
65043,11147,17349,Zip,PA,PA,New Freedom,York-Hanover,York County,328616
76799,11147,43713,Zip,OH,OH,Barnesville,Wheeling,Belmont County,125672
70729,11147,29835,Zip,SC,SC,Mc Cormick,,McCormick County,82076
82064,11150,55045,Zip,MN,MN,Lindstrom,Minneapolis-St. Paul-Bloomington,Chisago County,365795
66590,11151,20736,Zip,MD,MD,Owings,Washington-Arlington-Alexandria,Calvert County,549034
74120,11152,37034,Zip,TN,TN,Chapel Hill,Lewisburg,Marshall County,293510
77093,11153,44255,Zip,OH,OH,Mantua,Akron,Portage County,241524
93759,11154,81303,Zip,CO,CO,Durango,Durango,La Plata County,557588
92554,11154,78616,Zip,TX,TX,Cedar Creek,Austin-Round Rock,Bastrop County,
64869,11154,17038,Zip,PA,PA,Union Township,Lebanon,Lebanon County,250830
65313,11157,18034,Zip,PA,PA,Upper Saucon Township,Allentown-Bethlehem-Easton,Lehigh County,441065
90924,11157,75457,Zip,TX,TX,Mount Vernon,,Franklin County,181956
79223,11159,48457,Zip,MI,MI,Montrose,Flint,Genesee County,173031
81839,11159,54669,Zip,WI,WI,West Salem,La Crosse-Onalaska,La Crosse County,282151
62327,11161,12009,Zip,NY,NY,Guilderland,Albany-Schenectady-Troy,Albany County,303234
73832,11161,36323,Zip,AL,AL,Elba,Enterprise,Coffee County,93970
63911,11161,15126,Zip,PA,PA,Imperial-Enlow,Pittsburgh,Allegheny County,247155
74430,11161,37708,Zip,TN,TN,Morristown,Morristown,Hamblen County,155350
58382,11165,1473,Zip,MA,MA,Westminster,Worcester,Worcester County,415132
90255,11165,74044,Zip,OK,OK,Mannford,Tulsa,Creek County,138969
98111,11167,95327,Zip,CA,CA,Jamestown,Sonora,Tuolumne County,376190
80660,11167,51334,Zip,IA,IA,Estherville,,Emmet County,93953
79694,11167,49327,Zip,MI,MI,Grant,,Newaygo County,184652
88471,11170,70090,Zip,LA,LA,Vacherie,New Orleans-Metairie,Saint James Parish,136135
70221,11170,28782,Zip,NC,NC,Tryon,,Polk County,277428
77330,11170,44813,Zip,OH,OH,Bellville,Mansfield,Richland County,193178
81542,11173,54020,Zip,WI,WI,Osceola,,Polk County,279578
76867,11173,43832,Zip,OH,OH,Newcomerstown,New Philadelphia-Dover,Tuscarawas County,103787
76241,11173,42129,Zip,KY,KY,Edmonton,Glasgow,Metcalfe County,92729
99659,11173,98249,Zip,WA,WA,Freeland,Oak Harbor,Island County,676384
59050,11177,3220,Zip,NH,NH,Belmont,Laconia,Belknap County,325407
58725,11179,2338,Zip,MA,MA,Halifax,Boston-Cambridge-Newton,Plymouth County,471356
69708,11180,28090,Zip,NC,NC,Belwood,Shelby,Cleveland County,163484
58926,11180,2828,Zip,RI,RI,Greenville,Providence-Warwick,Providence County,403808
61930,11180,10930,Zip,NY,NY,Woodbury,New York-Newark-Jersey City,Orange County,429130
99648,11183,98236,Zip,WA,WA,Clinton,Oak Harbor,Island County,688927
87867,11184,68117,Zip,NE,NE,Omaha,Omaha-Council Bluffs,Douglas County,180729
63544,11184,14470,Zip,NY,NY,Murray,Rochester,Orleans County,142007
94186,11186,83467,Zip,ID,ID,Salmon,,Lemhi County,287353
75884,11187,41041,Zip,KY,KY,Flemingsburg,,Fleming County,100538
69736,11187,28128,Zip,NC,NC,Norwood,Albemarle,Stanly County,210782
77669,11189,45430,Zip,OH,OH,Beavercreek,Dayton,Greene County,257661
73138,11189,34602,Zip,FL,FL,Brooksville,Tampa-St. Petersburg-Clearwater,Hernando County,253305
67575,11191,23168,Zip,VA,VA,Toano,Virginia Beach-Norfolk-Newport News,James City County,356827
59013,11192,3049,Zip,NH,NH,Hollis,Manchester-Nashua,Hillsborough County,633530
79752,11193,49437,Zip,MI,MI,Montague,Muskegon,Muskegon County,223023
79536,11194,49046,Zip,MI,MI,Delton,Grand Rapids-Wyoming,Barry County,228933
61039,11194,8312,Zip,NJ,NJ,Clayton,Philadelphia-Camden-Wilmington,Gloucester County,212302
58507,11196,1833,Zip,MA,MA,Georgetown,Boston-Cambridge-Newton,Essex County,621134
71746,11197,32040,Zip,FL,FL,Glen Saint Mary,Jacksonville,Baker County,232661
75318,11197,39476,Zip,MS,MS,Richton,Hattiesburg,Perry County,119051
85566,11197,62557,Zip,IL,IL,Pana,Taylorville,Christian County,69424
72803,11197,33762,Zip,FL,FL,Feather Sound,Tampa-St. Petersburg-Clearwater,Pinellas County,286394
78930,11201,48048,Zip,MI,MI,New Haven,Detroit-Warren-Dearborn,Macomb County,242646
97390,11201,93647,Zip,CA,CA,Orosi,Visalia-Porterville,Tulare County,253549
79306,11204,48650,Zip,MI,MI,Pinconning,Bay City,Bay County,140862
85862,11205,63016,Zip,MO,MO,Cedar Hill,St. Louis,Jefferson County,216199
60102,11206,6035,Zip,CT,CT,Granby,Hartford-West Hartford-East Hartford,Hartford County,325054
90908,11207,75440,Zip,TX,TX,Emory,,Rains County,200701
70125,11208,28675,Zip,NC,NC,Sparta,,Alleghany County,172717
63391,11208,14057,Zip,NY,NY,Town of Eden,Buffalo-Cheektowaga-Niagara Falls,Erie County,266008
58915,11208,2814,Zip,RI,RI,Glocester,Providence-Warwick,Providence County,390051
70009,11208,28530,Zip,NC,NC,Grifton,Greenville,Pitt County,127900
99657,11212,98247,Zip,WA,WA,Everson,Bellingham,Whatcom County,548734
81140,11213,53010,Zip,WI,WI,Campbellsport,Fond du Lac,Fond du Lac County,275541
61924,11214,10923,Zip,NY,NY,West Haverstraw,New York-Newark-Jersey City,Rockland County,459279
65853,11214,19311,Zip,PA,PA,Avondale,Philadelphia-Camden-Wilmington,Chester County,480687
65101,11216,17547,Zip,PA,PA,Marietta,Lancaster,Lancaster County,237880
80964,11217,52349,Zip,IA,IA,Vinton,Cedar Rapids,Benton County,
89930,11218,73105,Zip,OK,OK,Oklahoma City,Oklahoma City,Oklahoma County,147082
81597,11219,54165,Zip,WI,WI,Seymour,Appleton,Outagamie County,224122
85352,11219,62231,Zip,IL,IL,Carlyle,St. Louis,Clinton County,
74020,11219,36744,Zip,AL,AL,Greensboro,Tuscaloosa,Hale County,87254
79989,11222,49854,Zip,MI,MI,Manistique,,Schoolcraft County,117007
69153,11223,26836,Zip,WV,WV,Moorefield,,Hardy County,122116
60929,11223,8035,Zip,NJ,NJ,Haddon Heights,Philadelphia-Camden-Wilmington,Camden County,356078
69701,11223,28080,Zip,NC,NC,Iron Station,Charlotte-Concord-Gastonia,Lincoln County,280666
70324,11223,29130,Zip,SC,SC,Ridgeway,Columbia,Fairfield County,212509
84411,11223,60162,Zip,IL,IL,Hillside,Chicago-Naperville-Elgin,Cook County,244134
87861,11228,68110,Zip,NE,NE,Omaha,Omaha-Council Bluffs,Douglas County,115852
68094,11228,24319,Zip,VA,VA,Chilhowie,,Smyth County,132298
75869,11228,41014,Zip,KY,KY,Covington,Cincinnati,Kenton County,137460
81781,11231,54568,Zip,WI,WI,Woodruff,,Vilas County,218933
85336,11231,62207,Zip,IL,IL,East Saint Louis,St. Louis,Saint Clair County,35890
58307,11233,1240,Zip,MA,MA,Lenox,Pittsfield,Berkshire County,491795
76168,11233,41858,Zip,KY,KY,Whitesburg,,Letcher County,68955
97212,11235,93286,Zip,CA,CA,Woodlake,Visalia-Porterville,Tulare County,272351
73962,11236,36603,Zip,AL,AL,Mobile,Mobile,Mobile County,38408
69921,11236,28398,Zip,NC,NC,Warsaw,,Duplin County,82066
77974,11238,46124,Zip,IN,IN,Edinburgh,Indianapolis-Carmel-Anderson,Johnson County,166844
65058,11239,17368,Zip,PA,PA,Lower Windsor Township,York-Hanover,York County,213123
70318,11239,29123,Zip,SC,SC,Pelion,Columbia,Lexington County,157784
60429,11241,6762,Zip,CT,CT,Middlebury,New Haven-Milford,New Haven County,418262
58426,11242,1564,Zip,MA,MA,Sterling,Worcester,Worcester County,481053
87240,11242,66609,Zip,KS,KS,Topeka,Topeka,Shawnee County,189814
85353,11244,62232,Zip,IL,IL,Caseyville,St. Louis,Saint Clair County,101758
71276,11245,30683,Zip,GA,GA,Winterville,Athens-Clarke County,Clarke County,228414
75103,11245,38967,Zip,MS,MS,Winona,,Montgomery County,99796
78235,11247,46738,Zip,IN,IN,Garrett,Auburn,De Kalb County,133357
89913,11247,73084,Zip,OK,OK,Oklahoma City,Oklahoma City,Oklahoma County,109255
71256,11249,30646,Zip,GA,GA,Hull,Athens-Clarke County,Madison County,
97298,11250,93510,Zip,CA,CA,Acton,Los Angeles-Long Beach-Anaheim,Los Angeles County,811984
80041,11251,49930,Zip,MI,MI,Hancock,Houghton,Houghton County,
81093,11251,52742,Zip,IA,IA,De Witt,Clinton,Clinton County,204594
75039,11253,38858,Zip,MS,MS,Nettleton,Tupelo,Itawamba County,107041
97924,11253,95012,Zip,CA,CA,Castroville,Salinas,Monterey County,620252
74304,11253,37330,Zip,TN,TN,Estill Springs,Tullahoma-Manchester,Franklin County,201116
71953,11256,32347,Zip,FL,FL,Perry,,Taylor County,117855
62857,11256,12946,Zip,NY,NY,Lake Placid,,Essex County,134349
81359,11256,53533,Zip,WI,WI,Dodgeville,Madison,Iowa County,
92132,11259,77859,Zip,TX,TX,Hearne,College Station-Bryan,Robertson County,125043
97174,11259,93240,Zip,CA,CA,Lake Isabella,Bakersfield,Kern County,179645
73648,11259,35953,Zip,AL,AL,Ashville,Birmingham-Hoover,Saint Clair County,216207
74116,11259,37030,Zip,TN,TN,Carthage,Nashville-Davidson--Murfreesboro--Franklin,Smith County,
84749,11263,60970,Zip,IL,IL,Watseka,,Iroquois County,80606
98441,11264,95832,Zip,CA,CA,Sacramento,Sacramento--Roseville--Arden-Arcade,Sacramento County,386223
96920,11264,92567,Zip,CA,CA,Nuevo,Riverside-San Bernardino-Ontario,Riverside County,488426
69735,11264,28127,Zip,NC,NC,New London,,Montgomery County,217552
64874,11267,17043,Zip,PA,PA,Lemoyne,Harrisburg-Carlisle,Cumberland County,203204
77517,11267,45226,Zip,OH,OH,Cincinnati,Cincinnati,Hamilton County,390767
59015,11267,3052,Zip,NH,NH,Litchfield,Manchester-Nashua,Hillsborough County,480139
87068,11267,66053,Zip,KS,KS,Louisburg,Kansas City,Miami County,
98853,11267,96712,Zip,HI,HI,Haleiwa,Urban Honolulu,Honolulu County,1462873
80758,11267,51566,Zip,IA,IA,Red Oak,,Montgomery County,86574
73906,11273,36522,Zip,AL,AL,Citronelle,Mobile,Mobile County,139230
74875,11273,38562,Zip,TN,TN,Gainesboro,Cookeville,Jackson County,117956
60736,11275,7645,Zip,NJ,NJ,Montvale,New York-Newark-Jersey City,Bergen County,663099
75556,11276,40202,Zip,KY,KY,Louisville,Louisville/Jefferson County,Jefferson County,314500
65713,11277,19033,Zip,PA,PA,Folsom,Philadelphia-Camden-Wilmington,Delaware County,278868
73820,11277,36310,Zip,AL,AL,Abbeville,Dothan,Henry County,
74544,11277,37890,Zip,TN,TN,Baneberry,Morristown,Jefferson County,174002
79226,11280,48461,Zip,MI,MI,North Branch,Detroit-Warren-Dearborn,Lapeer County,198117
79278,11281,48616,Zip,MI,MI,Chesaning,Saginaw,Saginaw County,153217
77080,11281,44233,Zip,OH,OH,Hinckley,Cleveland-Elyria,Medina County,400108
68212,11281,24558,Zip,VA,VA,Halifax,,Halifax County,121590
97963,11281,95065,Zip,CA,CA,Santa Cruz,Santa Cruz-Watsonville,Santa Cruz County,1259584
59052,11285,3222,Zip,NH,NH,Bristol,Claremont-Lebanon,Grafton County,313590
58326,11285,1267,Zip,MA,MA,Williamstown,Pittsfield,Berkshire County,373113
63256,11285,13732,Zip,NY,NY,Town of Owego,Binghamton,Tioga County,177172
61176,11288,8801,Zip,NJ,NJ,Clinton Township,New York-Newark-Jersey City,Hunterdon County,489981
60871,11288,7930,Zip,NJ,NJ,Chester Township,New York-Newark-Jersey City,Morris County,696836
77341,11290,44827,Zip,OH,OH,Crestline,Bucyrus,Crawford County,
59144,11290,3561,Zip,NH,NH,Littleton,Claremont-Lebanon,Grafton County,261006
74552,11290,37915,Zip,TN,TN,Knoxville,Knoxville,Knox County,167867
73587,11290,35748,Zip,AL,AL,Gurley,Huntsville,Madison County,302029
64905,11294,17074,Zip,PA,PA,Oliver Township,Harrisburg-Carlisle,Perry County,185814
81848,11295,54724,Zip,WI,WI,Bloomer,Eau Claire,Chippewa County,210287
59678,11296,4843,Zip,ME,ME,Camden,,Knox County,455648
72021,11296,32465,Zip,FL,FL,Wewahitchka,Panama City,Gulf County,109945
91969,11296,77480,Zip,TX,TX,Sweeny,Houston-The Woodlands-Sugar Land,Brazoria County,195216
68205,11299,24550,Zip,VA,VA,Evington,Lynchburg,Campbell County,
79421,11300,48848,Zip,MI,MI,Laingsburg,Owosso,Shiawassee County,248166
74155,11300,37074,Zip,TN,TN,Hartsville,Nashville-Davidson--Murfreesboro--Franklin,Trousdale County,152410
81562,11302,54114,Zip,WI,WI,Crivitz,Marinette,Marinette County,
86292,11303,64034,Zip,MO,MO,Greenwood,Kansas City,Jackson County,307667
91143,11304,75941,Zip,TX,TX,Diboll,Lufkin,Angelina County,
74227,11305,37187,Zip,TN,TN,White Bluff,Nashville-Davidson--Murfreesboro--Franklin,Dickson County,249178
82237,11306,55386,Zip,MN,MN,Victoria,Minneapolis-St. Paul-Bloomington,Carver County,528425
70653,11306,29676,Zip,SC,SC,Salem,Seneca,Oconee County,396777
88470,11309,70087,Zip,LA,LA,Saint Rose,New Orleans-Metairie,Saint Charles Parish,187457
97987,11309,95119,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1267458
82486,11311,55920,Zip,MN,MN,Byron,Rochester,Olmsted County,346347
69013,11312,26416,Zip,WV,WV,Philippi,,Barbour County,85995
94645,11313,84701,Zip,UT,UT,Richfield,,Sevier County,269004
86697,11313,65079,Zip,MO,MO,Sunrise Beach,,Camden County,388594
81233,11315,53128,Zip,WI,WI,Pell Lake,Whitewater-Elkhorn,Walworth County,250798
59134,11316,3458,Zip,NH,NH,Peterborough,Manchester-Nashua,Hillsborough County,352193
58774,11316,2466,Zip,MA,MA,Newton,Boston-Cambridge-Newton,Middlesex County,1142186
63009,11319,13202,Zip,NY,NY,Syracuse,Syracuse,Onondaga County,133767
87433,11319,67052,Zip,KS,KS,Goddard,Wichita,Sedgwick County,257215
99925,11321,98625,Zip,WA,WA,Kalama,Longview,Cowlitz County,476235
65029,11321,17327,Zip,PA,PA,Glen Rock,York-Hanover,York County,297033
79838,11323,49643,Zip,MI,MI,Interlochen,Traverse City,Grand Traverse County,267008
99773,11324,98388,Zip,WA,WA,Steilacoom,Seattle-Tacoma-Bellevue,Pierce County,574508
60653,11324,7403,Zip,NJ,NJ,Bloomingdale,New York-Newark-Jersey City,Passaic County,393177
84756,11324,61010,Zip,IL,IL,Byron,Rochelle,Ogle County,203246
86981,11324,65757,Zip,MO,MO,Strafford,Springfield,Greene County,237130
85182,11328,61834,Zip,IL,IL,Danville,Danville,Vermilion County,131259
67561,11329,23141,Zip,VA,VA,Quinton,Richmond,New Kent County,
75649,11330,40359,Zip,KY,KY,Owenton,,Owen County,134624
95151,11331,86046,Zip,AZ,AZ,Williams,Flagstaff,Coconino County,360240
82006,11331,54963,Zip,WI,WI,Omro,Oshkosh-Neenah,Winnebago County,218259
74123,11331,37037,Zip,TN,TN,Christiana,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,326002
