RegionID,RegionName,SizeRank,MsaName,ZORI
69370,27511,2336,"Raleigh, NC",1430
69700,28079,2337,"Charlotte, NC",1915
94807,85212,2337,"Phoenix, AZ",2301
78037,46222,2343,"Indianapolis, IN",931
99962,98683,2344,"Portland, OR",1658
92628,78717,2345,"Austin, TX",1729
97072,92879,2346,"Riverside, CA",2491
71765,32065,2347,"Jacksonville, FL",1915
69686,28052,2349,"Charlotte, NC",1169
91891,77381,2355,"Houston, TX",2070
98002,95134,2360,"San Jose, CA",3039
97535,94061,2361,"San Francisco, CA",3256
99127,97213,2362,"Portland, OR",1840
61905,10801,2363,"New York, NY",2738
97091,93012,2364,"Ventura, CA",3099
82268,55418,2365,"Minneapolis-St Paul, MN",1561
96385,91362,2367,"Ventura, CA",3505
99576,98116,2368,"Seattle, WA",1949
84276,60007,2372,"Chicago, IL",1584
94850,85258,2378,"Phoenix, AZ",2094
69774,28211,2387,"Charlotte, NC",2059
93474,80601,2387,"Denver, CO",1909
96463,91701,2391,"Riverside, CA",2970
72722,33619,2393,"Tampa, FL",1565
72776,33713,2394,"Tampa, FL",1848
99595,98144,2394,"Seattle, WA",2214
69454,27614,2396,"Raleigh, NC",1632
82283,55433,2397,"Minneapolis-St Paul, MN",1434
66648,20817,2403,"Washington, DC",3139
92306,78210,2404,"San Antonio, TX",1384
94835,85143,2405,"Phoenix, AZ",1965
399654,85140,2406,"Phoenix, AZ",2014
96029,90048,2413,"Los Angeles-Long Beach-Anaheim, CA",3301
66134,20010,2418,"Washington, DC",2123
97007,92707,2419,"Los Angeles-Long Beach-Anaheim, CA",2248
72949,33990,2422,"Fort Myers, FL",1831
93207,80017,2424,"Denver, CO",1712
97530,94043,2426,"San Jose, CA",3644
87498,67203,2428,"Wichita, KS",791
96649,92107,2430,"San Diego, CA",2669
71028,30308,2432,"Atlanta, GA",1911
90804,75252,2432,"Dallas-Fort Worth, TX",1278
72446,33143,2433,"Miami-Fort Lauderdale, FL",2634
73172,34684,2437,"Tampa, FL",2055
79781,49505,2438,"Grand Rapids, MI",1268
78947,48071,2441,"Detroit, MI",1413
97585,94131,2445,"San Francisco, CA",3553
90673,75077,2450,"Dallas-Fort Worth, TX",1592
91722,77073,2452,"Houston, TX",1709
92638,78727,2452,"Austin, TX",1665
66794,21136,2457,"Baltimore, MD",1479
72772,33709,2466,"Tampa, FL",1726
66260,20170,2467,"Washington, DC",2028
72465,33162,2468,"Miami-Fort Lauderdale, FL",2302
99125,97211,2471,"Portland, OR",2227
85948,63130,2473,"St. Louis, MO",1200
422746,75033,2478,"Dallas-Fort Worth, TX",1725
96049,90068,2482,"Los Angeles-Long Beach-Anaheim, CA",2966
96295,91107,2484,"Los Angeles-Long Beach-Anaheim, CA",2682
58632,2118,2487,"Boston, MA",3377
60786,7740,2488,"New York, NY",
70840,30060,2489,"Atlanta, GA",2031
70815,30030,2490,"Atlanta, GA",1955
71035,30315,2491,"Atlanta, GA",1826
58495,1810,2495,"Boston, MA",2132
72768,33705,2498,"Tampa, FL",1585
91890,77380,2504,"Houston, TX",1645
94730,85014,2509,"Phoenix, AZ",1385
84572,60543,2510,"Chicago, IL",1597
96769,92264,2511,"Riverside, CA",2219
72826,33801,2512,"Lakeland, FL",1127
74642,38104,2512,"Memphis, TN",1056
94900,85323,2512,"Phoenix, AZ",1956
98945,96814,2514,"Urban Honolulu, HI",2025
70993,30265,2520,"Atlanta, GA",2000
71865,32211,2520,"Jacksonville, FL",1366
99147,97236,2520,"Portland, OR",1588
399661,85395,2522,"Phoenix, AZ",1967
67188,22203,2523,"Washington, DC",2526
96325,91206,2524,"Los Angeles-Long Beach-Anaheim, CA",2431
84655,60659,2529,"Chicago, IL",1359
97728,94520,2531,"San Francisco, CA",2176
82164,55311,2532,"Minneapolis-St Paul, MN",1859
96241,90807,2532,"Los Angeles-Long Beach-Anaheim, CA",1923
84274,60005,2535,"Chicago, IL",1462
84318,60060,2537,"Chicago, IL",1556
65919,19426,2540,"Philadelphia, PA",1990
95831,89135,2540,"Las Vegas, NV",2326
399659,85298,2547,"Phoenix, AZ",2521
66682,20877,2551,"Washington, DC",1903
72297,32909,2554,"Melbourne, FL",1730
99625,98201,2558,"Seattle, WA",1527
399660,85392,2559,"Phoenix, AZ",1775
66131,20007,2560,"Washington, DC",2094
72598,33432,2562,"Miami-Fort Lauderdale, FL",3565
72236,32810,2563,"Orlando, FL",1700
72619,33460,2564,"Miami-Fort Lauderdale, FL",1921
72828,33803,2566,"Lakeland, FL",1612
70451,29406,2571,"Charleston, SC",1229
94859,85268,2577,"Phoenix, AZ",
67148,22102,2582,"Washington, DC",2240
58662,2150,2583,"Boston, MA",2348
84420,60174,2584,"Chicago, IL",1590
73207,34758,2588,"Lakeland, FL",1896
70792,30005,2599,"Atlanta, GA",2092
85926,63108,2602,"St. Louis, MO",1323
71862,32208,2603,"Jacksonville, FL",1214
96240,90806,2603,"Los Angeles-Long Beach-Anaheim, CA",1649
98119,95337,2607,"Stockton, CA",2615
97081,93001,2608,"Ventura, CA",2926
93279,80202,2617,"Denver, CO",2245
98352,95661,2623,"Sacramento, CA",2303
92642,78731,2625,"Austin, TX",1878
91892,77382,2628,"Houston, TX",1576
93243,80111,2632,"Denver, CO",1970
66837,21227,2634,"Baltimore, MD",1679
71032,30312,2635,"Atlanta, GA",2051
90641,75039,2635,"Dallas-Fort Worth, TX",1667
70857,30078,2640,"Atlanta, GA",1854
96961,92629,2641,"Los Angeles-Long Beach-Anaheim, CA",3407
70367,29212,2642,"Columbia, SC",1327
66847,21239,2644,"Baltimore, MD",1449
93595,80917,2645,"Colorado Springs, CO",1659
91668,77019,2651,"Houston, TX",1631
92563,78626,2653,"Austin, TX",1716
94561,84403,2654,"Ogden, UT",1081
70594,29609,2658,"Greenville, SC",1569
96292,91104,2661,"Los Angeles-Long Beach-Anaheim, CA",2034
97881,94941,2668,"San Francisco, CA",4674
67774,23606,2671,"Virginia Beach, VA",1412
71001,30274,2674,"Atlanta, GA",1573
98429,95820,2677,"Sacramento, CA",2010
78020,46201,2683,"Indianapolis, IN",886
72810,33770,2685,"Tampa, FL",1547
84563,60532,2687,"Chicago, IL",1591
73175,34689,2688,"Tampa, FL",1919
66797,21144,2696,"Baltimore, MD",1924
62008,11105,2697,"New York, NY",2083
78032,46217,2705,"Indianapolis, IN",1569
67761,23518,2713,"Virginia Beach, VA",1696
66822,21212,2717,"Baltimore, MD",1243
93585,80907,2725,"Colorado Springs, CO",1475
99515,98030,2731,"Seattle, WA",2155
94798,85203,2734,"Phoenix, AZ",1442
67749,23505,2738,"Virginia Beach, VA",1453
99579,98119,2744,"Seattle, WA",2126
96095,90230,2745,"Los Angeles-Long Beach-Anaheim, CA",2906
73142,34606,2747,"Tampa, FL",1289
94764,85050,2750,"Phoenix, AZ",2560
62076,11364,2751,"New York, NY",2758
96356,91326,2751,"Los Angeles-Long Beach-Anaheim, CA",2992
58605,2062,2752,"Boston, MA",2111
78048,46235,2754,"Indianapolis, IN",1396
96469,91711,2756,"Los Angeles-Long Beach-Anaheim, CA",2769
98443,95834,2759,"Sacramento, CA",2292
97026,92807,2761,"Los Angeles-Long Beach-Anaheim, CA",2375
71910,32277,2765,"Jacksonville, FL",1456
66700,20901,2766,"Washington, DC",1688
72459,33156,2766,"Miami-Fort Lauderdale, FL",2243
91210,76049,2767,"Dallas-Fort Worth, TX",1841
78943,48067,2774,"Detroit, MI",1813
79132,48322,2779,"Detroit, MI",2330
399565,29707,2779,"Charlotte, NC",1695
96513,91773,2781,"Los Angeles-Long Beach-Anaheim, CA",2456
90617,75010,2782,"Dallas-Fort Worth, TX",1745
95803,89107,2784,"Las Vegas, NV",
96378,91355,2785,"Los Angeles-Long Beach-Anaheim, CA",2851
78033,46218,2788,"Indianapolis, IN",897
64440,16066,2795,"Pittsburgh, PA",1507
67721,23453,2799,"Virginia Beach, VA",1542
58639,2125,2809,"Boston, MA",2814
65757,19087,2810,"Philadelphia, PA",2187
69376,27517,2811,"Durham, NC",1379
84492,60441,2812,"Chicago, IL",1612
86353,64114,2812,"Kansas City, MO",1327
72607,33441,2816,"Miami-Fort Lauderdale, FL",2370
96650,92108,2819,"San Diego, CA",2718
58937,2840,2822,"Providence, RI",2438
69772,28209,2823,"Charlotte, NC",1646
72441,33138,2830,"Miami-Fort Lauderdale, FL",
94278,83705,2831,"Boise City, ID",1549
63948,15217,2833,"Pittsburgh, PA",1443
92020,77550,2834,"Houston, TX",
399603,60169,2839,"Chicago, IL",1466
94220,83605,2845,"Boise City, ID",1225
71030,30310,2850,"Atlanta, GA",1678
93290,80214,2855,"Denver, CO",1617
95086,85750,2856,"Tucson, AZ",1916
96349,91316,2859,"Los Angeles-Long Beach-Anaheim, CA",2995
74148,37067,2864,"Nashville, TN",1990
78024,46205,2864,"Indianapolis, IN",1328
96559,91941,2872,"San Diego, CA",2518
66846,21237,2877,"Baltimore, MD",1681
96969,92651,2878,"Los Angeles-Long Beach-Anaheim, CA",4979
67132,22042,2882,"Washington, DC",2260
69824,28278,2884,"Charlotte, NC",1841
70960,30214,2887,"Atlanta, GA",2123
399577,33579,2890,"Tampa, FL",2250
66720,21009,2891,"Baltimore, MD",1874
100156,99207,2893,"Spokane, WA",1264
96963,92637,2895,"Los Angeles-Long Beach-Anaheim, CA",2564
99117,97203,2897,"Portland, OR",1505
99159,97266,2901,"Portland, OR",1778
67224,22306,2907,"Washington, DC",1699
95301,87106,2911,"Albuquerque, NM",1211
93294,80218,2913,"Denver, CO",1459
73197,34743,2919,"Orlando, FL",1855
95792,89081,2919,"Las Vegas, NV",1931
70830,30045,2922,"Atlanta, GA",2019
66763,21075,2924,"Baltimore, MD",2089
84313,60050,2928,"Chicago, IL",1353
78964,48091,2933,"Detroit, MI",1123
87872,68123,2934,"Omaha, NE",1212
82117,55116,2936,"Minneapolis-St Paul, MN",1207
90786,75234,2937,"Dallas-Fort Worth, TX",1679
92618,78705,2937,"Austin, TX",1841
67757,23513,2938,"Virginia Beach, VA",1412
79782,49506,2950,"Grand Rapids, MI",1464
94227,83616,2954,"Boise City, ID",2580
92308,78212,2955,"San Antonio, TX",1260
66835,21225,2957,"Baltimore, MD",1210
66598,20745,2959,"Washington, DC",2021
97804,94602,2967,"San Francisco, CA",2525
72576,33409,2968,"Miami-Fort Lauderdale, FL",1811
58779,2474,2973,"Boston, MA",2217
84434,60189,2976,"Chicago, IL",2107
60788,7747,2978,"New York, NY",2179
92570,78634,2982,"Austin, TX",1589
69402,27545,2983,"Raleigh, NC",1837
94907,85331,2985,"Phoenix, AZ",2576
95830,89134,2986,"Las Vegas, NV",2175
66254,20164,2993,"Washington, DC",2140
66248,20155,2994,"Washington, DC",2581
74655,38117,2996,"Memphis, TN",1423
96484,91739,3001,"Riverside, CA",2967
61898,10704,3009,"New York, NY",
62070,11358,3010,"New York, NY",1984
72729,33626,3011,"Tampa, FL",2393
84626,60624,3012,"Chicago, IL",1177
96020,90039,3019,"Los Angeles-Long Beach-Anaheim, CA",2605
78962,48089,3022,"Detroit, MI",1181
61644,10030,3024,"New York, NY",2199
72475,33173,3028,"Miami-Fort Lauderdale, FL",2677
72293,32905,3035,"Melbourne, FL",1569
93220,80033,3036,"Denver, CO",1772
92639,78728,3037,"Austin, TX",1989
62007,11104,3064,"New York, NY",2119
72242,32817,3065,"Orlando, FL",1876
82047,55024,3065,"Minneapolis-St Paul, MN",1817
71026,30306,3067,"Atlanta, GA",1841
93354,80302,3069,"Boulder, CO",2155
74236,37205,3074,"Nashville, TN",1912
67192,22207,3076,"Washington, DC",3478
96355,91325,3082,"Los Angeles-Long Beach-Anaheim, CA",2284
66255,20165,3091,"Washington, DC",2331
90753,75189,3096,"Dallas-Fort Worth, TX",2003
76587,43219,3098,"Columbus, OH",1183
62287,11937,3110,"New York, NY",26444
98038,95204,3111,"Stockton, CA",1793
60462,6824,3113,"Stamford, CT",3563
90644,75042,3113,"Dallas-Fort Worth, TX",1659
91294,76182,3113,"Dallas-Fort Worth, TX",1838
96412,91403,3116,"Los Angeles-Long Beach-Anaheim, CA",2506
93316,80241,3120,"Denver, CO",1823
96665,92123,3123,"San Diego, CA",2903
94273,83687,3124,"Boise City, ID",1670
90636,75032,3125,"Dallas-Fort Worth, TX",1768
96662,92120,3128,"San Diego, CA",2713
58630,2116,3134,"Boston, MA",2665
99514,98029,3149,"Seattle, WA",2864
66213,20111,3150,"Washington, DC",1801
96379,91356,3152,"Los Angeles-Long Beach-Anaheim, CA",2086
99825,98498,3153,"Seattle, WA",1789
66277,20191,3155,"Washington, DC",1955
66819,21209,3156,"Baltimore, MD",1609
64936,17110,3158,"Harrisburg, PA",995
99495,98007,3163,"Seattle, WA",2354
96985,92675,3165,"Los Angeles-Long Beach-Anaheim, CA",3201
92356,78260,3167,"San Antonio, TX",1687
95079,85743,3168,"Tucson, AZ",1705
70360,29205,3171,"Columbia, SC",1111
65792,19125,3180,"Philadelphia, PA",1654
92655,78746,3181,"Austin, TX",1897
67769,23601,3188,"Virginia Beach, VA",1664
66582,20723,3198,"Washington, DC",1973
72592,33426,3211,"Miami-Fort Lauderdale, FL",1950
96581,92008,3219,"San Diego, CA",2749
93589,80911,3222,"Colorado Springs, CO",1832
60614,7110,3224,"New York, NY",1960
98447,95838,3224,"Sacramento, CA",1644
65652,18940,3230,"Philadelphia, PA",2274
99099,97132,3237,"Portland, OR",2034
92616,78703,3238,"Austin, TX",2716
69717,28104,3243,"Charlotte, NC",1941
72902,33909,3249,"Fort Myers, FL",2003
95078,85742,3250,"Tucson, AZ",1806
96268,91007,3272,"Los Angeles-Long Beach-Anaheim, CA",2683
70861,30082,3275,"Atlanta, GA",1998
84390,60139,3284,"Chicago, IL",1503
98425,95816,3284,"Sacramento, CA",1808
70800,30013,3287,"Atlanta, GA",1607
58981,2906,3289,"Providence, RI",2130
93597,80919,3298,"Colorado Springs, CO",1810
82253,55403,3302,"Minneapolis-St Paul, MN",1346
94733,85017,3304,"Phoenix, AZ",1217
98351,95660,3305,"Sacramento, CA",1671
72821,33781,3306,"Tampa, FL",1577
66618,20770,3308,"Washington, DC",2027
67147,22101,3310,"Washington, DC",3371
72244,32819,3317,"Orlando, FL",1988
69780,28217,3319,"Charlotte, NC",1558
61631,10017,3320,"New York, NY",3374
94275,83702,3322,"Boise City, ID",1701
73375,35205,3327,"Birmingham, AL",1802
91188,76014,3330,"Dallas-Fort Worth, TX",1689
91831,77301,3332,"Houston, TX",1304
91254,76109,3333,"Dallas-Fort Worth, TX",2155
96998,92694,3335,"Los Angeles-Long Beach-Anaheim, CA",2911
67233,22315,3336,"Washington, DC",2452
399642,80923,3336,"Colorado Springs, CO",1913
94766,85053,3339,"Phoenix, AZ",1476
94916,85340,3339,"Phoenix, AZ",2015
91315,76226,3343,"Dallas-Fort Worth, TX",2565
61653,10039,3351,"New York, NY",2219
71340,30904,3357,"Augusta, GA",1133
74246,37215,3360,"Nashville, TN",2323
72217,32789,3366,"Orlando, FL",1915
60555,7042,3367,"New York, NY",2365
96936,92595,3367,"Riverside, CA",2542
78021,46202,3368,"Indianapolis, IN",1486
72523,33304,3371,"Miami-Fort Lauderdale, FL",2314
96181,90621,3373,"Los Angeles-Long Beach-Anaheim, CA",2067
96294,91106,3376,"Los Angeles-Long Beach-Anaheim, CA",2353
94929,85353,3379,"Phoenix, AZ",2003
58551,1923,3380,"Boston, MA",2581
72246,32821,3381,"Orlando, FL",1714
97986,95118,3383,"San Jose, CA",3268
72764,33701,3384,"Tampa, FL",2327
62208,11727,3386,"New York, NY",2606
71798,32119,3388,"Daytona Beach, FL",1517
82127,55126,3397,"Minneapolis-St Paul, MN",1546
82199,55347,3398,"Minneapolis-St Paul, MN",1891
97799,94596,3400,"San Francisco, CA",2582
69373,27514,3401,"Durham, NC",1286
91268,76123,3403,"Dallas-Fort Worth, TX",1764
66823,21213,3405,"Baltimore, MD",1339
99786,98404,3406,"Seattle, WA",1623
99039,97035,3411,"Portland, OR",1869
72211,32779,3412,"Orlando, FL",1929
66263,20175,3413,"Washington, DC",2026
72256,32832,3417,"Orlando, FL",1936
92355,78259,3420,"San Antonio, TX",1723
92335,78239,3422,"San Antonio, TX",1380
71808,32129,3433,"Daytona Beach, FL",1594
72710,33607,3449,"Tampa, FL",1904
69386,27527,3451,"Raleigh, NC",1870
72775,33712,3452,"Tampa, FL",1350
99126,97212,3454,"Portland, OR",1908
79075,48220,3455,"Detroit, MI",1439
58657,2143,3456,"Boston, MA",2566
84311,60048,3462,"Chicago, IL",1559
73201,34747,3464,"Orlando, FL",1738
96352,91321,3468,"Los Angeles-Long Beach-Anaheim, CA",2410
96939,92602,3469,"Los Angeles-Long Beach-Anaheim, CA",3046
96121,90274,3471,"Los Angeles-Long Beach-Anaheim, CA",4802
97221,93305,3472,"Bakersfield, CA",1128
93298,80222,3479,"Denver, CO",1961
72642,33487,3480,"Miami-Fort Lauderdale, FL",2931
97106,93035,3480,"Ventura, CA",2970
96913,92555,3482,"Riverside, CA",2277
85936,63118,3483,"St. Louis, MO",1052
99677,98271,3486,"Seattle, WA",2136
94286,83714,3489,"Boise City, ID",1910
91186,76012,3491,"Dallas-Fort Worth, TX",
99759,98373,3499,"Seattle, WA",1834
67241,22401,3500,"Washington, DC",1721
71886,32233,3502,"Jacksonville, FL",1707
99597,98146,3503,"Seattle, WA",2174
67228,22310,3504,"Washington, DC",2555
97800,94597,3505,"San Francisco, CA",2739
96981,92663,3507,"Los Angeles-Long Beach-Anaheim, CA",2471
92615,78702,3509,"Austin, TX",2315
66496,20603,3515,"Washington, DC",1944
67191,22206,3516,"Washington, DC",2048
69766,28203,3516,"Charlotte, NC",1913
60388,6604,3517,"Stamford, CT",1386
84319,60061,3520,"Chicago, IL",2101
90754,75201,3522,"Dallas-Fort Worth, TX",1978
96169,90601,3523,"Los Angeles-Long Beach-Anaheim, CA",2194
71874,32221,3528,"Jacksonville, FL",1804
86350,64111,3529,"Kansas City, MO",1086
62090,11379,3531,"New York, NY",2066
92340,78244,3534,"San Antonio, TX",1403
60474,6851,3535,"Stamford, CT",2166
96948,92614,3537,"Los Angeles-Long Beach-Anaheim, CA",2966
84603,60601,3540,"Chicago, IL",2303
72388,33056,3542,"Miami-Fort Lauderdale, FL",2326
70356,29201,3548,"Columbia, SC",1361
72448,33145,3549,"Miami-Fort Lauderdale, FL",2358
95996,90015,3559,"Los Angeles-Long Beach-Anaheim, CA",3018
92666,78757,3576,"Austin, TX",1853
90683,75089,3578,"Dallas-Fort Worth, TX",1561
67131,22041,3579,"Washington, DC",1973
96111,90260,3581,"Los Angeles-Long Beach-Anaheim, CA",2169
72575,33408,3583,"Miami-Fort Lauderdale, FL",
86291,64030,3586,"Kansas City, MO",1125
94962,85396,3586,"Phoenix, AZ",2087
58629,2115,3587,"Boston, MA",2943
91175,76001,3590,"Dallas-Fort Worth, TX",1870
90792,75240,3592,"Dallas-Fort Worth, TX",1668
73177,34691,3594,"Tampa, FL",
96377,91354,3595,"Los Angeles-Long Beach-Anaheim, CA",3116
96289,91101,3596,"Los Angeles-Long Beach-Anaheim, CA",2599
82171,55318,3598,"Minneapolis-St Paul, MN",1978
76575,43206,3605,"Columbus, OH",1452
72645,33496,3607,"Miami-Fort Lauderdale, FL",2921
92211,78023,3610,"San Antonio, TX",1605
67248,22408,3615,"Washington, DC",1675
70348,29169,3618,"Columbia, SC",1032
99115,97201,3621,"Portland, OR",1518
94740,85024,3625,"Phoenix, AZ",1760
60477,6854,3631,"Stamford, CT",2193
97018,92782,3631,"Los Angeles-Long Beach-Anaheim, CA",3076
99572,98112,3639,"Seattle, WA",2365
96631,92081,3642,"San Diego, CA",2245
417440,85132,3645,"Phoenix, AZ",1435
90677,75082,3652,"Dallas-Fort Worth, TX",1673
96267,91006,3653,"Los Angeles-Long Beach-Anaheim, CA",3076
71730,32003,3666,"Jacksonville, FL",1880
399713,60642,3670,"Chicago, IL",2261
72152,32701,3672,"Orlando, FL",1439
95073,85737,3673,"Tucson, AZ",1969
72730,33629,3676,"Tampa, FL",
99787,98405,3678,"Seattle, WA",1727
94911,85335,3688,"Phoenix, AZ",1874
71018,30296,3689,"Atlanta, GA",1730
73153,34639,3689,"Tampa, FL",2184
399582,33967,3692,"Fort Myers, FL",1970
96971,92653,3693,"Los Angeles-Long Beach-Anaheim, CA",2667
82229,55378,3694,"Minneapolis-St Paul, MN",1828
97076,92883,3695,"Riverside, CA",2712
93552,80817,3696,"Colorado Springs, CO",1756
96151,90404,3700,"Los Angeles-Long Beach-Anaheim, CA",3103
67167,22153,3701,"Washington, DC",2583
72533,33314,3705,"Miami-Fort Lauderdale, FL",2591
91255,76110,3709,"Dallas-Fort Worth, TX",2703
60596,7090,3717,"New York, NY",2210
70274,29045,3719,"Columbia, SC",1484
99566,98106,3721,"Seattle, WA",2069
95779,89044,3725,"Las Vegas, NV",2066
58695,2215,3731,"Boston, MA",2569
94729,85013,3735,"Phoenix, AZ",1572
91203,76036,3737,"Dallas-Fort Worth, TX",1777
79010,48141,3741,"Detroit, MI",991
72679,33563,3743,"Tampa, FL",1769
67597,23222,3748,"Richmond, VA",1299
66593,20740,3749,"Washington, DC",1883
69765,28202,3750,"Charlotte, NC",1814
94881,85297,3752,"Phoenix, AZ",2387
66276,20190,3759,"Washington, DC",2215
61651,10037,3765,"New York, NY",2102
70450,29405,3766,"Charleston, SC",1526
95013,85629,3767,"Tucson, AZ",1860
72229,32803,3768,"Orlando, FL",1861
71876,32223,3771,"Jacksonville, FL",1819
90758,75205,3777,"Dallas-Fort Worth, TX",2418
76571,43202,3778,"Columbus, OH",1563
60864,7920,3780,"New York, NY",2330
73041,34219,3791,"North Port-Sarasota-Bradenton, FL",2220
94791,85085,3791,"Phoenix, AZ",1739
92334,78238,3802,"San Antonio, TX",1219
72520,33301,3805,"Miami-Fort Lauderdale, FL",2637
71749,32043,3810,"Jacksonville, FL",1990
84573,60544,3811,"Chicago, IL",2200
91715,77066,3818,"Houston, TX",1355
95297,87102,3833,"Albuquerque, NM",908
69485,27701,3836,"Durham, NC",1567
72227,32801,3845,"Orlando, FL",1939
96387,91364,3845,"Los Angeles-Long Beach-Anaheim, CA",2766
72769,33706,3852,"Tampa, FL",2263
99761,98375,3859,"Seattle, WA",2611
96374,91351,3862,"Los Angeles-Long Beach-Anaheim, CA",2574
60490,6880,3863,"Stamford, CT",4313
70461,29418,3871,"Charleston, SC",1353
91654,77005,3876,"Houston, TX",1672
399731,85756,3879,"Tucson, AZ",1703
99727,98338,3882,"Seattle, WA",2522
70867,30088,3888,"Atlanta, GA",1571
91281,76140,3889,"Dallas-Fort Worth, TX",1741
93261,80132,3890,"Colorado Springs, CO",2007
66812,21202,3891,"Baltimore, MD",1686
72804,33763,3897,"Tampa, FL",2009
93566,80831,3907,"Colorado Springs, CO",2057
60526,7010,3909,"New York, NY",2073
79136,48326,3911,"Detroit, MI",1496
72547,33328,3919,"Miami-Fort Lauderdale, FL",2250
69679,28037,3922,"Charlotte, NC",1480
72771,33708,3922,"Tampa, FL",2421
94756,85040,3935,"Phoenix, AZ",1889
72950,33991,3938,"Fort Myers, FL",1889
58648,2134,3944,"Boston, MA",2286
93582,80904,3945,"Colorado Springs, CO",1481
96109,90254,3946,"Los Angeles-Long Beach-Anaheim, CA",3728
399578,33596,3949,"Tampa, FL",2388
60466,6830,3951,"Stamford, CT",4265
94851,85259,3953,"Phoenix, AZ",
91238,76092,3955,"Dallas-Fort Worth, TX",4515
71046,30327,3957,"Atlanta, GA",1874
95841,89145,3983,"Las Vegas, NV",1799
70936,30168,4000,"Atlanta, GA",1881
76594,43227,4002,"Columbus, OH",1209
66222,20121,4006,"Washington, DC",2072
69204,27101,4011,"Winston-Salem, NC",1530
69457,27617,4028,"Raleigh, NC",1577
70980,30248,4032,"Atlanta, GA",1942
82296,55446,4032,"Minneapolis-St Paul, MN",
89841,73003,4037,"Oklahoma City, OK",1423
94955,85381,4038,"Phoenix, AZ",1707
93600,80922,4039,"Colorado Springs, CO",1948
96447,91602,4044,"Los Angeles-Long Beach-Anaheim, CA",2463
58654,2140,4052,"Boston, MA",2945
71027,30307,4054,"Atlanta, GA",1962
91747,77098,4054,"Houston, TX",1689
73034,34210,4057,"North Port-Sarasota-Bradenton, FL",1938
67775,23607,4072,"Virginia Beach, VA",1346
72909,33916,4075,"Fort Myers, FL",1421
99678,98272,4080,"Seattle, WA",2424
67174,22180,4083,"Washington, DC",2781
65775,19107,4093,"Philadelphia, PA",1811
71019,30297,4106,"Atlanta, GA",1300
85922,63104,4108,"St. Louis, MO",1177
70448,29403,4111,"Charleston, SC",2060
72779,33716,4112,"Tampa, FL",1751
66784,21114,4118,"Baltimore, MD",2208
96941,92604,4119,"Los Angeles-Long Beach-Anaheim, CA",3164
98457,95864,4123,"Sacramento, CA",2018
94886,85304,4135,"Phoenix, AZ",1890
72672,33547,4138,"Tampa, FL",2528
87856,68105,4138,"Omaha, NE",965
63628,14607,4144,"Rochester, NY",1168
72822,33782,4154,"Tampa, FL",1719
62138,11542,4156,"New York, NY",2941
74195,37138,4157,"Nashville, TN",1699
66494,20601,4160,"Washington, DC",1783
66870,21286,4165,"Baltimore, MD",1637
96555,91932,4168,"San Diego, CA",2492
96338,91303,4172,"Los Angeles-Long Beach-Anaheim, CA",2284
93314,80238,4179,"Denver, CO",2501
96354,91324,4180,"Los Angeles-Long Beach-Anaheim, CA",2522
99496,98008,4186,"Seattle, WA",3306
96584,92011,4196,"San Diego, CA",3657
72610,33444,4197,"Miami-Fort Lauderdale, FL",2628
71013,30291,4200,"Atlanta, GA",1786
99788,98406,4202,"Seattle, WA",1832
66207,20105,4205,"Washington, DC",2710
99624,98199,4208,"Seattle, WA",2350
69447,27607,4215,"Raleigh, NC",1526
96120,90272,4219,"Los Angeles-Long Beach-Anaheim, CA",8915
62073,11361,4220,"New York, NY",2243
84418,60172,4222,"Chicago, IL",1445
63485,14228,4226,"Buffalo, NY",1288
78902,48009,4248,"Detroit, MI",1921
96337,91302,4248,"Los Angeles-Long Beach-Anaheim, CA",5525
78027,46208,4250,"Indianapolis, IN",1138
99789,98407,4250,"Seattle, WA",2104
96550,91915,4252,"San Diego, CA",2938
72188,32750,4266,"Orlando, FL",1908
72685,33569,4276,"Tampa, FL",2268
72430,33127,4285,"Miami-Fort Lauderdale, FL",2445
99149,97239,4289,"Portland, OR",1780
72453,33150,4290,"Miami-Fort Lauderdale, FL",1955
67176,22182,4293,"Washington, DC",2424
86367,64130,4297,"Kansas City, MO",1022
65920,19428,4301,"Philadelphia, PA",1989
67133,22043,4312,"Washington, DC",2311
94960,85388,4314,"Phoenix, AZ",2016
72892,33897,4334,"Lakeland, FL",1783
66833,21223,4351,"Baltimore, MD",1189
91895,77385,4353,"Houston, TX",1686
95816,89120,4354,"Las Vegas, NV",1527
72189,32751,4371,"Orlando, FL",1849
96246,90814,4374,"Los Angeles-Long Beach-Anaheim, CA",2004
96086,90210,4378,"Los Angeles-Long Beach-Anaheim, CA",13587
94722,85006,4387,"Phoenix, AZ",1562
72709,33606,4388,"Tampa, FL",2512
72309,32931,4394,"Melbourne, FL",2599
72688,33572,4394,"Tampa, FL",2247
65789,19122,4395,"Philadelphia, PA",1695
92284,78148,4395,"San Antonio, TX",1175
95083,85747,4400,"Tucson, AZ",1869
96336,91301,4412,"Los Angeles-Long Beach-Anaheim, CA",3364
72457,33154,4414,"Miami-Fort Lauderdale, FL",4980
94947,85373,4422,"Phoenix, AZ",2049
98449,95841,4425,"Sacramento, CA",1590
94842,85250,4437,"Phoenix, AZ",2166
98154,95377,4445,"Stockton, CA",3031
92660,78751,4446,"Austin, TX",1838
87862,68111,4459,"Omaha, NE",1098
72435,33132,4465,"Miami-Fort Lauderdale, FL",2437
